actionNumber,actionType,clock,description,isFieldGoal,location,period,personId,playerName,playerNameI,pointsTotal,scoreAway,scoreHome,shotDistance,shotResult,subType,teamId,teamTricode,videoAvailable,xLegacy,yLegacy,video_url,video_id,data_split_id,delexicalized_description,players_in_description,action_type_code
33 </> 35,Missed Shot </> Foul,PT09M49.00S </> PT09M49.00S,MISS McGee 3' Layup </> Beverley L.B.FOUL (P1.T1) (R.Mott),1 </> 0.0,h </> v,1 </> 1.0,201580 </> 201976.0,McGee </> Beverley,J. McGee </> P. Beverley,0 </> 0.0, </> , </> ,3 </> 0.0,Missed </> ,Layup Shot </> Loose Ball,1610612747 </> 1610612746.0,LAL </> LAC,1 </> 1.0,5 </> 0.0,32 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/33/f7a25326-c91c-4175-1a2e-4e446357f134_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/35/b03422d9-3672-d6f5-b581-85e66c55051f_1280x720.mp4,35405 </> 35406,val-1816 </> val-1817,MISS PLAYER201580 3' Layup </> PLAYER201976 L.B.FOUL ,PLAYER201580 </> PLAYER201976,action110 </> action12
37,Turnover,PT09M43.00S,Rondo Bad Pass Turnover (P1.T1),0.0,h,1.0,200765.0,Rondo,R. Rondo,0.0,,,0.0,,Bad Pass,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/37/a7438268-d1b9-318b-9eeb-b05a4dc64a2c_1280x720.mp4,35407,val-1818,PLAYER200765 Bad Pass Turnover ,PLAYER200765,action143
39,Made Shot,PT09M29.00S,Zubac 1' Layup (3 PTS) (Gallinari 1 AST),1.0,v,1.0,1627826.0,Zubac,I. Zubac,17.0,8,9,1.0,Made,Layup Shot,1610612746.0,LAC,1.0,-5.0,4.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/39/46264aef-f262-230b-e444-6af099b74252_1280x720.mp4,35408,val-1819,PLAYER1627826 1' Layup (PLAYER201568 AST),PLAYER1627826 PLAYER201568,action64
41 </> 42,Missed Shot </> Defensive Rebound,PT09M20.00S </> PT09M17.00S,MISS Kuzma 19' Jump Shot </> Gallinari REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628398.0 </> 201568.0,Kuzma </> Gallinari,K. Kuzma </> D. Gallinari,0.0 </> 0.0, </> , </> ,19.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612746.0,LAL </> LAC,1.0 </> 1.0,-29.0 </> 0.0,192.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/41/2a1853ed-63e5-9215-1b67-b924796869a2_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/42/48a0b9de-e073-9148-50e6-e95184581eaf_1280x720.mp4,35409 </> 35410,val-1820 </> val-1821,MISS PLAYER1628398 19' Jump Shot </> PLAYER201568 DEFENSIVE REBOUND ,PLAYER1628398 </> PLAYER201568,action109 </> action135
43 </> 44,Missed Shot </> Defensive Rebound,PT09M09.00S </> PT09M06.00S,MISS Gallinari 7' Jump Shot </> James REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201568.0 </> 2544.0,Gallinari </> James,D. Gallinari </> L. James,0.0 </> 0.0, </> , </> ,7.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,24.0 </> 0.0,62.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/43/afac6ddd-576e-60c8-c66d-a928da33d4e2_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/44/e1bdc2e5-d409-2bcf-dccf-7cd9fc6fe85c_1280x720.mp4,35411 </> 35412,val-1822 </> val-1823,MISS PLAYER201568 7' Jump Shot </> PLAYER2544 DEFENSIVE REBOUND ,PLAYER201568 </> PLAYER2544,action109 </> action135
45 </> 46,Missed Shot </> Offensive Rebound,PT08M59.00S </> PT08M56.00S,MISS Kuzma 25' 3PT Step Back Jump Shot </> McGee REBOUND (Off:1 Def:0),1.0 </> 0.0,h </> h,1.0 </> 1.0,1628398.0 </> 201580.0,Kuzma </> McGee,K. Kuzma </> J. McGee,0.0 </> 0.0, </> , </> ,25.0 </> 0.0,Missed </> ,Step Back Jump shot </> Unknown,1610612747.0 </> 1610612747.0,LAL </> LAL,1.0 </> 1.0,-101.0 </> 0.0,227.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/45/dad819ad-9fc4-b689-d9fa-8fcabcc5840d_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/46/37b8173c-1f39-694b-b6ee-703b9968a740_1280x720.mp4,35413 </> 35414,val-1824 </> val-1825,MISS PLAYER1628398 25' 3PT Step Back Jump Shot </> PLAYER201580 OFFENSIVE REBOUND ,PLAYER1628398 </> PLAYER201580,action126 </> action135
47,Foul,PT08M55.00S,Gallinari S.FOUL (P1.T2) (M.Lindsay),0.0,v,1.0,201568.0,Gallinari,D. Gallinari,0.0,,,0.0,,Shooting,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/47/50da382e-f168-d423-8f39-44dfd05e1556_1280x720.mp4,35415,val-1826,PLAYER201568 S.FOUL ,PLAYER201568,action18
54 </> 55,Missed Shot </> Defensive Rebound,PT08M42.00S </> PT08M39.00S,MISS Zubac 4' Hook Shot </> Kuzma REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,1627826.0 </> 1628398.0,Zubac </> Kuzma,I. Zubac </> K. Kuzma,0.0 </> 0.0, </> , </> ,4.0 </> 0.0,Missed </> ,Hook Shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,-32.0 </> 0.0,16.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/54/437d055a-cde9-58bf-c3d1-a7363516de8d_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/55/821e217a-8a31-9143-26b2-68db352ce621_1280x720.mp4,35416 </> 35417,val-1827 </> val-1828,MISS PLAYER1627826 4' Hook Shot </> PLAYER1628398 DEFENSIVE REBOUND ,PLAYER1627826 </> PLAYER1628398,action107 </> action135
56 </> 58,Missed Shot </> Defensive Rebound,PT08M36.00S </> PT08M33.00S,MISS Kuzma 3' Running Layup </> Beverley REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,1628398.0 </> 201976.0,Kuzma </> Beverley,K. Kuzma </> P. Beverley,0.0 </> 0.0, </> , </> ,3.0 </> 0.0,Missed </> ,Running Layup Shot </> Unknown,1610612747.0 </> 1610612746.0,LAL </> LAC,1.0 </> 1.0,7.0 </> 0.0,29.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/56/a8b7c52d-4ccd-2aac-2fa2-e5fa4dc65895_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/58/3e7bca6b-dadf-4be0-c075-f0c5080645d9_1280x720.mp4,35418 </> 35419,val-1829 </> val-1830,MISS PLAYER1628398 3' Running Layup </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER1628398 </> PLAYER201976,action121 </> action135
59,Foul,PT08M28.00S,Kuzma P.FOUL (P1.T4) (J.Sterling),0.0,h,1.0,1628398.0,Kuzma,K. Kuzma,0.0,,,0.0,,Personal,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/59/91b8b082-a568-976a-76c3-8690b4474259_1280x720.mp4,35420,val-1831,PLAYER1628398 P.FOUL ,PLAYER1628398,action16
63 </> 64,Missed Shot </> Defensive Rebound,PT08M04.00S </> PT08M02.00S,MISS Muscala 20' Jump Shot </> Zubac REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203488.0 </> 1627826.0,Muscala </> Zubac,M. Muscala </> I. Zubac,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612746.0,LAL </> LAC,1.0 </> 1.0,-196.0 </> 0.0,-6.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/63/d5ca5179-210d-8325-1edc-b8cad5a1af2c_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/64/3df6f62a-af93-aa81-19c0-a54528159da2_1280x720.mp4,35421 </> 35422,val-1832 </> val-1833,MISS PLAYER203488 20' Jump Shot </> PLAYER1627826 DEFENSIVE REBOUND ,PLAYER203488 </> PLAYER1627826,action109 </> action135
65,Made Shot,PT07M52.00S,Beverley 24' 3PT Step Back Jump Shot (5 PTS) (Shamet 1 AST),1.0,v,1.0,201976.0,Beverley,P. Beverley,24.0,13,11,24.0,Made,Step Back Jump shot,1610612746.0,LAC,1.0,238.0,34.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/65/cca38df3-7c90-3e5c-1f5f-359739fb1240_1280x720.mp4,35423,val-1834,PLAYER201976 24' 3PT Step Back Jump Shot (PLAYER1629013 AST),PLAYER201976 PLAYER1629013,action80
67,Foul,PT07M36.00S,Clippers T.Foul (Def. 3 Sec Zubac ) (M.Lindsay),0.0,v,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Defense 3 Second,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/67/a0d76c32-68d7-c291-ee9e-ce914fdd11fb_1280x720.mp4,35424,val-1835,Clippers T.Foul ,,action4
69,Foul,PT07M30.00S,Zubac S.FOUL (P1.T3) (J.Sterling),0.0,v,1.0,1627826.0,Zubac,I. Zubac,0.0,,,0.0,,Shooting,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/69/01f01c9f-9949-788a-02a4-a77a64b69f7e_1280x720.mp4,35425,val-1836,PLAYER1627826 S.FOUL ,PLAYER1627826,action18
73 </> 74,Missed Shot </> Defensive Rebound,PT07M18.00S </> PT07M16.00S,MISS Gallinari 27' 3PT Jump Shot </> Rondo REBOUND (Off:0 Def:1),1.0 </> 0.0,v </> h,1.0 </> 1.0,201568.0 </> 200765.0,Gallinari </> Rondo,D. Gallinari </> R. Rondo,0.0 </> 0.0, </> , </> ,27.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,-147.0 </> 0.0,226.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/73/09f8d853-bfa3-24ac-8478-aaff249a65db_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/74/e500d137-b7f1-3f70-b7dc-b1a022dc3a0e_1280x720.mp4,35426 </> 35427,val-1837 </> val-1838,MISS PLAYER201568 27' 3PT Jump Shot </> PLAYER200765 DEFENSIVE REBOUND ,PLAYER201568 </> PLAYER200765,action109 </> action135
75,Foul,PT07M11.00S,Gallinari P.FOUL (P2.T4) (J.Sterling),0.0,v,1.0,201568.0,Gallinari,D. Gallinari,0.0,,,0.0,,Personal,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/75/aa890565-649f-16f0-58c9-b2550ccea8c1_1280x720.mp4,35428,val-1839,PLAYER201568 P.FOUL ,PLAYER201568,action16
80,Turnover,PT06M51.00S,Rondo Bad Pass Turnover (P2.T2),0.0,h,1.0,200765.0,Rondo,R. Rondo,0.0,,,0.0,,Bad Pass,1610612747.0,LAL,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/80/2fd36b25-2af2-33ce-869a-a91ea9b37563_1280x720.mp4,35429,val-1840,PLAYER200765 Bad Pass Turnover ,PLAYER200765,action143
82,Turnover,PT06M46.00S,Beverley Out of Bounds - Bad Pass Turnover Turnover (P2.T2),0.0,v,1.0,201976.0,Beverley,P. Beverley,0.0,,,0.0,,Out of Bounds - Bad Pass Turnover,1610612746.0,LAC,1.0,0.0,0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/82/60dac0ad-ba33-fa70-2a61-895895fb10e7_1280x720.mp4,35430,val-1841,PLAYER201976 Out of Bounds - Bad Pass Turnover Turnover ,PLAYER201976,action157
84 </> 85 </> 86 </> 87,Missed Shot </> Offensive Rebound </> Missed Shot </> Defensive Rebound,PT06M31.00S </> PT06M26.00S </> PT06M26.00S </> PT06M25.00S,MISS Bullock 27' 3PT Jump Shot </> Kuzma REBOUND (Off:1 Def:1) </> MISS Kuzma 1' Tip Layup Shot </> Beverley REBOUND (Off:0 Def:2),1.0 </> 0.0 </> 1.0 </> 0.0,h </> h </> h </> v,1.0 </> 1.0 </> 1.0 </> 1.0,203493.0 </> 1628398.0 </> 1628398.0 </> 201976.0,Bullock </> Kuzma </> Kuzma </> Beverley,R. Bullock </> K. Kuzma </> K. Kuzma </> P. Beverley,0.0 </> 0.0 </> 0.0 </> 0.0, </>  </>  </> , </>  </>  </> ,27.0 </> 0.0 </> 1.0 </> 0.0,Missed </>  </> Missed </> ,Jump Shot </> Unknown </> Tip Layup Shot </> Unknown,1610612747.0 </> 1610612747.0 </> 1610612747.0 </> 1610612746.0,LAL </> LAL </> LAL </> LAC,1.0 </> 1.0 </> 1.0 </> 1.0,-127.0 </> 0.0 </> 0.0 </> 0.0,240.0 </> 0.0 </> -6.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/84/f7671fb5-ecfd-d664-eff3-589279d9ae7b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/85/68edcd87-0044-ba92-0a9c-3157c3d12d3b_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/86/214ec955-4ac7-fbfc-5b19-3a6fcca6dce5_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/87/c7728149-bfc1-d082-75eb-9433321be5ab_1280x720.mp4,35431 </> 35432 </> 35433 </> 35434,val-1842 </> val-1843 </> val-1844 </> val-1845,MISS PLAYER203493 27' 3PT Jump Shot </> PLAYER1628398 OFFENSIVE REBOUND  </> MISS PLAYER1628398 1' Tip Layup Shot </> PLAYER201976 DEFENSIVE REBOUND ,PLAYER203493 </> PLAYER1628398 </> PLAYER1628398 </> PLAYER201976,action109 </> action135 </> action128 </> action135
88,Made Shot,PT06M13.00S,Gilgeous-Alexander 19' Pullup Jump Shot (2 PTS),1.0,v,1.0,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,29.0,15,14,19.0,Made,Pullup Jump shot,1610612746.0,LAC,1.0,-85.0,169.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/88/28192f06-eca7-fa5c-df95-bb8ae52ef613_1280x720.mp4,35435,val-1846,PLAYER1628983 19' Pullup Jump Shot ,PLAYER1628983,action65
89,Made Shot,PT06M02.00S,Rondo 29' 3PT Jump Shot (6 PTS),1.0,h,1.0,200765.0,Rondo,R. Rondo,32.0,15,17,29.0,Made,Jump Shot,1610612747.0,LAL,1.0,152.0,247.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/89/92828d5e-1dac-be0f-d26d-2cb38822f127_1280x720.mp4,35436,val-1847,PLAYER200765 29' 3PT Jump Shot ,PLAYER200765,action63
90 </> 91,Missed Shot </> Defensive Rebound,PT05M47.00S </> PT05M44.00S,MISS Shamet 3PT Jump Shot </> Rondo REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,1629013.0 </> 200765.0,Shamet </> Rondo,L. Shamet </> R. Rondo,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,226.0 </> 0.0,63.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/90/e409ffcc-ee07-dd2b-0d3c-3eaf9929c8b0_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/91/9a8d9746-ad5d-255b-2a79-5dfa711879fd_1280x720.mp4,35437 </> 35438,val-1848 </> val-1849,MISS PLAYER1629013 3PT Jump Shot </> PLAYER200765 DEFENSIVE REBOUND ,PLAYER1629013 </> PLAYER200765,action109 </> action135
92,Made Shot,PT05M39.00S,James 2' Running Layup (4 PTS),1.0,h,1.0,2544.0,James,L. James,34.0,15,19,2.0,Made,Running Layup Shot,1610612747.0,LAL,1.0,6.0,16.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/92/49a91233-2dc4-04a5-0b14-301e8c24491c_1280x720.mp4,35439,val-1850,PLAYER2544 2' Running Layup ,PLAYER2544,action75
93 </> 94,Missed Shot </> Defensive Rebound,PT05M17.00S </> PT05M13.00S,MISS Shamet 20' Step Back Jump Shot </> Bullock REBOUND (Off:0 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,1629013.0 </> 203493.0,Shamet </> Bullock,L. Shamet </> R. Bullock,0.0 </> 0.0, </> , </> ,20.0 </> 0.0,Missed </> ,Step Back Jump shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,162.0 </> 0.0,109.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/93/c3c544fc-ae31-5012-e65d-ecc24cabab42_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/94/b3ca51d6-022f-0edf-7257-f84fc88e6afd_1280x720.mp4,35440 </> 35441,val-1851 </> val-1852,MISS PLAYER1629013 20' Step Back Jump Shot </> PLAYER203493 DEFENSIVE REBOUND ,PLAYER1629013 </> PLAYER203493,action126 </> action135
95 </> 96,Missed Shot </> Defensive Rebound,PT05M08.00S </> PT05M05.00S,MISS Bullock 3PT Jump Shot </> Green REBOUND (Off:0 Def:1),1.0 </> 0.0,h </> v,1.0 </> 1.0,203493.0 </> 203210.0,Bullock </> Green,R. Bullock </> J. Green,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612747.0 </> 1610612746.0,LAL </> LAC,1.0 </> 1.0,-232.0 </> 0.0,17.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/95/37e103c3-ae0c-eb9b-b7b9-04d38e323eae_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/96/8b100b40-c79c-5a5e-2ed7-900385e5f5fa_1280x720.mp4,35442 </> 35443,val-1853 </> val-1854,MISS PLAYER203493 3PT Jump Shot </> PLAYER203210 DEFENSIVE REBOUND ,PLAYER203493 </> PLAYER203210,action109 </> action135
97 </> 98,Missed Shot </> Defensive Rebound,PT05M01.00S </> PT04M58.00S,MISS Shamet 3PT Jump Shot </> Kuzma REBOUND (Off:1 Def:2),1.0 </> 0.0,v </> h,1.0 </> 1.0,1629013.0 </> 1628398.0,Shamet </> Kuzma,L. Shamet </> K. Kuzma,0.0 </> 0.0, </> , </> ,0.0 </> 0.0,Missed </> ,Jump Shot </> Unknown,1610612746.0 </> 1610612747.0,LAC </> LAL,1.0 </> 1.0,-220.0 </> 0.0,-10.0 </> 0.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/97/116af24e-bf27-c8b1-d9aa-c0fb181444f1_1280x720.mp4 </> https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/98/6f3b409d-b974-9e3e-0dda-86c5decf1f35_1280x720.mp4,35444 </> 35445,val-1855 </> val-1856,MISS PLAYER1629013 3PT Jump Shot </> PLAYER1628398 DEFENSIVE REBOUND ,PLAYER1629013 </> PLAYER1628398,action109 </> action135
99,Missed Shot,PT04M50.00S,MISS James 5' Layup,1.0,h,1.0,2544.0,James,L. James,0.0,,,5.0,Missed,Layup Shot,1610612747.0,LAL,1.0,36.0,29.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/99/849dd940-f944-98b6-22ac-76c27c0618d5_1280x720.mp4,35446,val-1857,MISS PLAYER2544 5' Layup,PLAYER2544,action110
107,Made Shot,PT04M47.00S,Bullock 19' Turnaround Jump Shot (3 PTS) (Rondo 3 AST),1.0,h,1.0,203493.0,Bullock,R. Bullock,36.0,15,21,19.0,Made,Turnaround Jump Shot,1610612747.0,LAL,1.0,187.0,11.0,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/107/8ae09e56-7e9b-cc58-d926-d753998816ff_1280x720.mp4,35447,val-1858,PLAYER203493 19' Turnaround Jump Shot (PLAYER200765 AST),PLAYER203493 PLAYER200765,action87
109,Made Shot,PT04M35.00S,Beverley 27' 3PT Jump Shot (8 PTS) (Harrell 1 AST),1,v,1,201976,Beverley,P. Beverley,39,18,21,27,Made,Jump Shot,1610612746,LAC,1,193,190,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800958/109/0eec649b-b64d-0c07-a475-197e108361b2_1280x720.mp4,35448,val-1859,PLAYER201976 27' 3PT Jump Shot (PLAYER1626149 AST),PLAYER201976 PLAYER1626149,action63
